Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
Australia,1967,11809114,221000,0.018714359,18.714359,7.4073997,29835,0.002526439,25.264386,2000,0.000169361,0.16936072,90000,0.007621232,7.6212324,36000,0.003048493,3.0484928,31000,0.002625091,2.625091,,,,0,0,0,1000,8.46804E-05,0.08468036,2.636743,7.223953352,25.44457,0.476642,0.0507066
Australia,1968,12027268,228000,0.018956924,18.956924,7.4175,30738,0.002555693,25.556926,2000,0.000166289,0.16628881,102000,0.008480729,8.480729,40000,0.003325776,3.325776,35000,0.002910054,2.910054,,,,0,0,0,2000,0.000166289,0.16628881,2.9262805,8.017206769,28.208935,0.53205097,0.051158752
Australia,1969,12268351,267000,0.021763315,21.763315,7.9238,33696,0.00274658,27.465795,1000,8.15105E-05,0.081510545,111000,0.00904767,9.04767,30000,0.002445316,2.4453164,24000,0.001956253,1.956253,,,,0,0,0,2000,0.000163021,0.16302109,1.9340398,5.298739125,18.908325,0.37034807,0.030862337
Australia,1970,12595038,250000,0.019849086,19.849086,6.2274,40145,0.003187366,31.873663,2000,0.000158793,0.1587927,123000,0.009765751,9.765751,48000,0.003811025,3.8110246,42000,0.003334647,3.3346466,,,,0,0,0,2000,0.000158793,0.1587927,3.329982,9.123238265,32.080532,0.5942737,0.06147659
Australia,1971,12993837,301000,0.023164827,23.164827,7.3918,40721,0.00313387,31.338702,0,0,0,100000,0.007695956,7.695956,61000,0.004694533,4.694533,53000,0.004078857,4.0788567,,,,0,0,0,2000,0.000153919,0.15391913,4.0989857,11.2300977,39.289536,0.72870857,0.08096761
Australia,1972,13300319,248000,0.01864617,18.64617,6.1281,40469,0.003042709,30.42709,0,0,0,181000,0.013608696,13.608696,36000,0.002706702,2.706702,30000,0.002255585,2.255585,,,,0,0,0,2000,0.000150372,0.15037233,2.2205813,6.083784323,21.633085,0.41196305,0.040191516
Australia,1973,13513318,309000,0.022866331,22.866331,6.8514,45100,0.003337448,33.374482,0,0,0,159000,0.01176617,11.76617,64000,0.004736069,4.7360687,57000,0.004218061,4.218061,,,,0,0,0,2000,0.000148002,0.14800215,4.1819367,11.45736071,40.094444,0.74211824,0.080229
Australia,1974,13713392,409000,0.02982486,29.82486,6.0590997,67502,0.004922342,49.223416,0,0,0,140000,0.010208999,10.208999,58000,0.004229442,4.229442,47000,0.003427307,3.4273067,,,,0,0,0,3000,0.000218764,0.21876425,3.4128866,9.350374153,32.37738,0.61051637,0.060050786
Australia,1975,13886865,387000,0.02786806,27.86806,5.1215997,75562,0.005441257,54.41257,1000,7.20105E-05,0.072010494,176000,0.012673846,12.673846,55000,0.003960577,3.9605773,43000,0.003096451,3.0964513,,,,0,0,0,3000,0.000216031,0.21603148,3.1213782,8.55172101,29.713121,0.5602474,0.05002209
Australia,1976,14038078,417000,0.029704921,29.704921,5.5719,74840,0.005331214,53.31214,0,0,0,219000,0.015600426,15.600426,60000,0.004274089,4.2740894,50000,0.003561741,3.5617412,,,,0,0,0,3000,0.000213704,0.21370446,3.5542793,9.737751409,33.68055,0.6307594,0.060072325
Australia,1977,14193365,530000,0.03734139,37.34139,5.7584996,92038,0.006484579,64.845793,1000,7.04555E-05,0.070455455,260000,0.018318418,18.318418,80000,0.005636436,5.6364364,67000,0.004720516,4.7205156,,,,0,0,0,4000,0.000281822,0.28182182,4.746223,13.00335055,44.788727,0.8210766,0.09011817
Australia,1978,14355814,489697,0.034111407,34.111407,5.3557,91434,0.006369127,63.69127,2000,0.000139316,0.13931638,279000,0.019434635,19.434635,63000,0.004388466,4.388466,51000,0.003552568,3.5525677,,,,0,0,0,4000,0.000278633,0.27863277,3.5732791,9.789805656,33.961166,0.6405878,0.06005511
Australia,1979,14520529,692151,0.047667064,47.667064,6.2792,110230,0.007591321,75.91321,1000,6.8868E-05,0.068868016,245000,0.016872663,16.872663,72000,0.004958497,4.958497,58000,0.003994345,3.9943447,,,,0,0,0,5000,0.00034434,0.34434008,3.9931521,10.94014263,37.82986,0.71056086,0.0700553
Australia,1980,14706329,613163,0.041693818,41.693818,5.2697,116356,0.007911968,79.11968,1000,6.79979E-05,0.067997935,454000,0.030871062,30.871062,128000,0.008703736,8.703736,112000,0.007615769,7.615769,,,,0,0,0,5000,0.00033999,0.33998967,7.5908628,20.79688418,71.2981,1.3001477,0.14001592
Australia,1981,14930055,760000,0.05090403,50.90403,7.1698,106000,0.007099773,70.99773,1000,6.6979E-05,0.06697899,281000,0.018821096,18.821096,122000,0.008171436,8.171436,106000,0.007099773,7.099773,,,,0,0,0,5000,0.000334895,0.33489495,7.0747776,19.38295213,66.63662,1.2173806,0.12972088
Australia,1982,15168446,857000,0.056498867,56.498867,6.7479997,127000,0.008372644,83.72644,2000,0.000131853,0.13185266,554000,0.03652319,36.52319,97000,0.006394854,6.3948543,84000,0.005537812,5.5378117,,,,0,0,0,6000,0.000395558,0.395558,5.5153666,15.11059327,52.147095,0.965687,0.09955536
Australia,1983,15383079,520000,0.033803377,33.803377,6.7532,77000,0.0050055,50.055,4000,0.000260026,0.26002596,386000,0.025092507,25.092507,111000,0.007215721,7.2157206,96000,0.006240623,6.240623,,,,0,0,0,4000,0.000260026,0.26002596,6.223559,17.0508464,58.79023,1.0853888,0.109534636
Australia,1984,15579478,634000,0.04069456,40.69456,5.3259997,119038,0.007640692,76.406924,7000,0.000449309,0.449309,249000,0.015982565,15.982565,93000,0.005969391,5.969391,74000,0.004749838,4.7498383,,,,0,0,0,4000,0.000256748,0.25674803,4.7407074,12.98823932,44.45287,0.8383567,0.07984349
Australia,1985,15785685,864000,0.054733135,54.733135,7.0936,121800,0.007715852,77.158515,10000,0.000633485,0.6334853,337000,0.021348456,21.348456,91000,0.005764717,5.764717,72000,0.004561095,4.5610946,,,,0,0,0,6000,0.000380091,0.3800912,4.5315256,12.41513851,42.00414,0.80026937,0.07002357
Australia,1986,16012299,687000,0.04290452,42.90452,6.475,106100,0.006626157,66.261566,11000,0.000686972,0.68697194,549000,0.034286145,34.286145,87000,0.005433323,5.4333233,75000,0.0046839,4.6838997,,,,0,0,0,5000,0.00031226,0.31225997,4.670099,12.79479165,43.213448,0.82177705,0.08017337
Australia,1987,16259251,549000,0.033765394,33.765394,5.7247,95900,0.005898181,58.98181,18000,0.001107062,1.1070621,380000,0.02337131,23.37131,124000,0.007626427,7.6264273,111000,0.006826883,6.8268827,,,,0,0,0,4000,0.000246014,0.2460138,6.833769,18.72265461,62.768314,1.1640487,0.12041883
Australia,1988,16525901,761000,0.046048928,46.048928,7.2201,105400,0.006377867,63.77867,23000,0.001391755,1.3917547,333000,0.020150186,20.150186,128000,0.007745417,7.7454173,113000,0.006837751,6.8377513,,,,0,0,0,5000,0.000302555,0.30255536,6.8556647,18.78264283,63.29696,1.1944717,0.11041334
Australia,1989,16796586,805000,0.047926407,47.926407,8.299,97000,0.005774983,57.74983,26000,0.001547934,1.5479336,360000,0.021432927,21.432927,136000,0.008096883,8.096883,121000,0.007203845,7.203845,,,,0,0,0,6000,0.000357215,0.35721544,7.2333574,19.81741734,66.74553,1.2640818,0.120388746
Australia,1990,17048002,924000,0.0541999,54.1999,8.8,105000,0.00615908,61.590797,30000,0.001759737,1.759737,457000,0.02680666,26.80666,150000,0.008798685,8.798685,136000,0.007977475,7.9774745,,,,0,0,0,6000,0.000351947,0.3519474,7.972849,21.8434217,72.297195,1.3639088,0.13037363
Australia,1991,17271092,787000,0.04556747,45.56747,8.8427,89000,0.00515312,51.531196,32000,0.001852807,1.852807,456000,0.0264025,26.4025,113000,0.006542725,6.5427246,98000,0.005674222,5.6742216,,,,0,0,0,6000,0.000347401,0.3474013,5.666654,15.5250793,51.982777,1.012977,0.09026529
Australia,1992,17462500,1122000,0.06425197,64.25197,8.8345995,127000,0.007272727,72.727273,37000,0.002118826,2.1188261,541000,0.030980673,30.980673,116000,0.006642806,6.642806,98000,0.005612026,5.612026,,,,0,0,0,7000,0.000400859,0.400859,5.6112876,15.37339053,51.405014,0.99377006,0.09034274
Australia,1993,17631514,955000,0.05416438,54.16438,7.64,125000,0.007089579,70.895785,35000,0.001985082,1.985082,503000,0.028528463,28.528463,181000,0.01026571,10.26571,110000,0.006238829,6.238829,,,,54000,0.003062698,3.0626978,7000,0.000397016,0.39701638,6.2429266,17.10390832,57.141376,1.1058325,0.10053022
Australia,1994,17805506,1082000,0.06076772,60.76772,8.1537,132700,0.007452751,74.52751,35000,0.001965684,1.9656841,627000,0.035213828,35.213828,188000,0.010558532,10.558532,117000,0.006571001,6.571001,,,,54000,0.00303277,3.0327698,7000,0.000393137,0.3931368,6.5824213,18.03403078,60.358994,1.177589,0.10064864
Australia,1995,18003002,1137000,0.063156135,63.156135,8.8003,129200,0.007176581,71.76581,35000,0.00194412,1.9441202,581000,0.032272395,32.272395,199000,0.011053712,11.053712,127000,0.007054379,7.054379,,,,54000,0.0029995,2.9994997,8000,0.00044437,0.44437032,7.067181,19.36213953,64.8127,1.2584013,0.110739306
Australia,1996,18211850,951200,0.05222973,52.22973,6.3539996,149700,0.008219923,82.19923,45000,0.002470919,2.4709187,589000,0.03234158,32.34158,216000,0.01186041,11.86041,145000,0.007961849,7.961849,,,,54000,0.002965102,2.9651024,6000,0.000329456,0.32945583,7.935016,21.73976965,72.75443,1.4097744,0.1208378
Australia,1997,18410254,1388000,0.07539277,75.39277,8.3263,166700,0.009054736,90.54736,48000,0.002607243,2.6072427,699000,0.037967972,37.967972,221000,0.01200418,12.00418,147000,0.007984681,7.984681,,,,54000,0.002933148,2.933148,9000,0.000488858,0.48885803,7.9655447,21.82340992,73.02085,1.4216985,0.12099561
Australia,1998,18601666,1330900,0.07154735,71.54735,9.4256,141200,0.007590718,75.90718,42000,0.002257862,2.2578624,593000,0.031878866,31.878866,270000,0.014514829,14.514829,143000,0.007687483,7.6874834,,,,108000,0.005805932,5.8059315,9000,0.000483828,0.48382764,7.6991973,21.09369102,70.616394,1.374135,0.1212472
Australia,1999,18800892,1389800,0.07392202,73.92202,9.1615,151700,0.008068766,80.68766,58000,0.00308496,3.08496,720000,0.038296055,38.296055,283000,0.015052477,15.052477,154000,0.0081911,8.1911,,,,108000,0.005744408,5.7444084,9000,0.000478701,0.4787007,8.177174,22.40321621,74.82924,1.4471978,0.121443175
Australia,2000,19017968,1100700,0.057876844,57.876844,8.257299,133300,0.007009161,70.09161,59000,0.003102329,3.1023293,665000,0.03496693,34.96693,296000,0.015564228,15.564228,169000,0.008886334,8.886334,,,,108000,0.00567884,5.67884,7000,0.000368073,0.36807297,8.871024,24.3041751,81.034164,1.5595177,0.14177434
Australia,2001,19248146,1643403,0.08537981,85.37981,9.307099,176576,0.009173662,91.73662,67000,0.003480855,3.4808547,644000,0.033457767,33.457767,313000,0.016261306,16.261306,183000,0.009507409,9.507409,,,,108000,0.00561093,5.61093,11000,0.000571484,0.57148363,9.526771,26.1007422,86.88496,1.660351,0.15186138
Australia,2002,19475842,1192202,0.061214402,61.214402,8.257999,144369,0.007412722,74.12722,78000,0.004004962,4.004962,329000,0.016892722,16.892722,269000,0.013811983,13.811983,194000,0.009961058,9.961058,,,,54000,0.002772666,2.7726658,8000,0.000410765,0.4107653,9.981078,27.3454189,90.94321,1.7411212,0.16196476
Australia,2003,19699004,438111,0.02224026,22.24026,9.557799,45838,0.00232692,23.269197,113000,0.005736331,5.7363305,150000,0.007614598,7.614598,286000,0.0145185,14.5185,197000,0.010000506,10.0005055,,,,54000,0.002741255,2.7412553,3000,0.000152292,0.15229196,9.977005,27.33426,90.927475,1.7421775,0.16206302
Australia,2004,19925060,553114,0.027759716,27.759716,8.3305,66396,0.003332286,33.322861,125000,0.006273507,6.2735067,58000,0.002910907,2.9109071,289000,0.014504348,14.504348,202000,0.010137987,10.137987,,,,54000,0.002710155,2.710155,4000,0.000200752,0.20075221,10.147021,27.80005726,92.530685,1.7655816,0.16235232
Australia,2005,20171732,338885,0.016799996,16.799996,6.6168,51216,0.002538999,25.389986,140000,0.006940405,6.9404054,56000,0.002776162,2.7761622,285000,0.014128682,14.128682,205000,0.010162736,10.162736,,,,54000,0.002677014,2.6770136,2000,9.91487E-05,0.09914865,10.142628,27.78802164,92.494255,1.7701277,0.16277035
Australia,2006,20467032,1002654,0.048988733,48.988733,9.817599,102128,0.004989878,49.898783,119000,0.005814229,5.8142287,341000,0.01666094,16.66094,278000,0.013582819,13.582819,206000,0.010064967,10.064967,,,,54000,0.002638389,2.6383894,7000,0.000342013,0.34201343,10.072593,27.59614493,91.744194,1.7535284,0.16311891
Australia,2007,20830832,162806,0.007815626,7.815626,8.2609,19708,0.000946098,9.460976,136000,0.006528784,6.528784,202000,0.009697164,9.697164,270000,0.012961556,12.961556,210000,0.01008121,10.08121,,,,54000,0.002592311,2.5923112,1000,4.80058E-05,0.048005764,10.097311,27.66386548,91.967125,1.7542804,0.16318887
Australia,2008,21247876,17614,0.000828977,0.828977,7.5987997,2318,0.000109093,1.0909326,210000,0.00988334,9.88334,50000,0.002353177,2.3531765,305000,0.014354376,14.354376,247000,0.011624691,11.624691,,,,54000,0.002541431,2.5414305,0,0,0,11.643628,31.90035037,106.18825,2.0373802,0.18336421
Australia,2009,21660898,60868,0.002810041,2.8100405,8.460899,7194,0.000332119,3.321192,220000,0.01015655,10.15655,18000,0.000830991,0.8309905,292000,0.013480512,13.480512,251000,0.011587701,11.587701,,,,38000,0.001754313,1.7543132,0,0,0,11.577593,31.71943256,105.71421,2.0347264,0.18312538
Australia,2010,22019166,196684,0.008932401,8.9324005,10.3895,18931,0.000859751,8.59751,312000,0.014169474,14.169474,83000,0.003769443,3.7694434,520000,0.02361579,23.61579,373000,0.016939787,16.939787,0,0,0,133000,0.006040192,6.040192,8000,0.00036332,0.36331985,16.930004,46.38357214,99.13001,1.9400004,0.29000005
Australia,2011,22357032,723283,0.032351475,32.351475,9.5441,75783,0.003389672,33.896717,260000,0.011629451,11.629451,443000,0.019814795,19.814795,493000,0.022051228,22.051228,345000,0.015431386,15.431386,0,0,0,125000,0.005591082,5.591082,12000,0.000536744,0.5367439,15.449998,42.32876122,92.60999,1.8599998,0.28999996
Australia,2012,22729272,918733,0.040420696,40.420696,8.9098,103115,0.004536661,45.36661,217000,0.00954716,9.54716,721000,0.03172121,31.72121,457000,0.020106232,20.106232,339000,0.014914688,14.914688,0,0,0,91000,0.004003648,4.0036477,15000,0.000659942,0.6599419,14.909998,40.84930918,90.55999,1.8399998,0.28999996
Australia,2013,23111788,1161115,0.050239082,50.239082,10.2177,113638,0.004916885,49.16885,236000,0.01021124,10.21124,732000,0.03167215,31.67215,616000,0.026653066,26.653066,370000,0.016009146,16.009146,0,0,0,213000,0.009216077,9.216077,19000,0.000822091,0.8220913,16.019995,43.89039682,96.37996,1.9399993,0.30999988
Australia,2014,23469578,819276,0.034908,34.908,10.6827,76692,0.00326772,32.677196,259000,0.011035563,11.0355625,642000,0.02735456,27.35456,431000,0.018364199,18.364199,308000,0.013123372,13.123372,0,0,0,0,0,0,8000,0.000340867,0.3408668,13.100001,35.89041334,77.350006,1.5500001,0.21000001
Australia,2015,23820240,690390,0.028983336,28.983336,9.910299,69664,0.002924572,29.245717,255000,0.010705181,10.705181,522000,0.021914138,21.914138,441000,0.018513666,18.513666,315000,0.013224049,13.224049,0,0,0,0,0,0,7000,0.000293868,0.29386775,13.24,36.27397224,78.12,1.57,0.21
Australia,2016,24195706,273942,0.011321927,11.3219265,10.288899,26625,0.001100402,11.004019,274000,0.011324324,11.324324,264000,0.010911027,10.911027,496000,0.020499505,20.499505,315000,0.013018839,13.018839,0,0,0,0,0,0,11000,0.000454626,0.45462613,13.019997,35.6712243,76.88998,1.5399995,0.20999993
Australia,2017,24590336,807304.44,0.03283015,32.83015,9.8208,82204,0.003342939,33.429393,267000,0.010857924,10.857924,300000,0.012199915,12.199915,530000,0.021553183,21.553183,366000,0.014883895,14.883895,0,0,0,0,0,0,8000,0.000325331,0.32533106,14.879996,40.76711192,87.82998,1.7599995,0.23999994
Australia,2018,24979228,635113,0.025425646,25.425646,10.386,61151,0.002448074,24.48074,272000,0.010889048,10.889048,420000,0.016813971,16.813971,452000,0.018095035,18.095035,340000,0.013611309,13.611309,0,0,0,0,0,0,6000,0.0002402,0.24019957,13.610001,37.2876736,80.36001,1.6100001,0.22000001
Australia,2019,25357168,66835.34,0.002635757,2.6357574,8.771,7620,0.000300507,3.0050674,344000,0.013566184,13.566184,216000,0.008518301,8.518301,485000,0.019126741,19.126741,339000,0.013369001,13.3690005,0,0,0,,,,1000,3.94366E-05,0.03943658,13.370001,36.63013936,78.770004,1.5700002,0.22000001
Australia,2020,25670052,50226.33,0.001956612,1.9566119,10.0308,5007,0.000195052,1.950522,449000,0.0174912,17.4912,70000,0.002726913,2.726913,488000,0.01901048,19.01048,348000,0.013556654,13.556654,0,0,0,,,,1000,3.89559E-05,0.0389559,13.569999,37.17807908,80.509995,1.6099999,0.22999999
Australia,2021,25921094,422977.53,0.01631789,16.31789,9.382,45084,0.001739278,17.392784,332000,0.012808101,12.808101,114000,0.004397963,4.3979627,514000,0.01982941,19.82941,372000,0.014351246,14.351246,0,0,0,,,,4000,0.000154314,0.15431448,14.329998,39.2602681,86.44998,1.7499998,0.26999998
Australia,2022,26177410,691444.5,0.026413785,26.413785,11.0545,62549,0.002389427,23.894266,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1961,7085440,,,,,,,,39000,0.005504245,5.5042454,0,0,0,39000,0.005504245,5.5042454,30000,0.004234035,4.234035,0,0,0,2000,0.000282269,0.282269,,,,4.1850495,11.46588893,40.498867,0.8009665,0.070084564
Austria,1962,7128972,,,,,,,,35000,0.004909544,4.909544,0,0,0,35000,0.004909544,4.909544,25000,0.003506817,3.506817,0,0,0,2000,0.000280545,0.28054536,,,,3.4848952,9.547657987,33.547123,0.6709425,0.0600844
Austria,1963,7174878,,,,,,,,37000,0.005156882,5.156882,0,0,0,37000,0.005156882,5.156882,24000,0.003345005,3.3450045,0,0,0,2000,0.00027875,0.27875038,,,,3.3861818,9.277210318,32.17874,0.64117044,0.06010973
Austria,1964,7222897,,,,,,,,34000,0.004707253,4.7072526,0,0,0,34000,0.004707253,4.7072526,26000,0.003599664,3.5996637,0,0,0,2000,0.000276897,0.27689722,,,,3.5569315,9.745017711,34.126507,0.6713082,0.06011715
Austria,1965,7269892,,,,,,,,40000,0.005502145,5.502145,0,0,0,40000,0.005502145,5.502145,27000,0.003713948,3.713948,0,0,0,3000,0.000412661,0.41266088,,,,3.7477722,10.26786894,35.994644,0.7114755,0.060124688
Austria,1966,7320920,,,,,,,,40000,0.005463794,5.4637943,0,0,0,40000,0.005463794,5.4637943,31000,0.004234441,4.2344406,0,0,0,2000,0.00027319,0.2731897,,,,4.235824,11.60499714,40.46564,0.79108775,0.07009638
Austria,1967,7375632,,,,,,,,38000,0.005152101,5.1521007,0,0,0,38000,0.005152101,5.1521007,27000,0.003660703,3.6607033,0,0,0,2000,0.000271163,0.2711632,,,,3.6591902,10.02517853,35.142223,0.6998451,0.05998672
Austria,1968,7413813,,,,,,,,37000,0.004990684,4.9906843,0,0,0,37000,0.004990684,4.9906843,26000,0.003506967,3.5069673,0,0,0,2000,0.000269767,0.26976672,,,,3.5200887,9.644078534,33.520847,0.66001666,0.06000151
Austria,1969,7439324,,,,,,,,36000,0.004839149,4.8391493,0,0,0,36000,0.004839149,4.8391493,27000,0.003629362,3.629362,0,0,0,2000,0.000268842,0.26884163,,,,3.5665445,9.771354697,34.673626,0.6812501,0.0601103
Austria,1970,7465310,,,,,,,,43000,0.005759975,5.759975,0,0,0,43000,0.005759975,5.759975,32000,0.004286493,4.286493,0,0,0,2000,0.000267906,0.26790582,,,,4.2735186,11.70827002,41.34077,0.8125704,0.07022213
Austria,1971,7498548,,,,,,,,57000,0.007601472,7.6014716,1000,0.000133359,0.13335915,56000,0.007468112,7.4681123,37000,0.004934289,4.9342886,0,0,0,4000,0.000533437,0.5334366,,,,4.937356,13.5270026,47.52707,0.943316,0.080282204
Austria,1972,7542083,,,,,,,,86000,0.011402685,11.402685,0,0,0,50000,0.006629468,6.6294684,34000,0.004508039,4.5080385,0,0,0,3000,0.000397768,0.3977681,,,,4.470004,12.24658618,42.88598,0.8519066,0.070157014
Austria,1973,7584024,,,,,,,,41000,0.005406101,5.4061012,1000,0.000131856,0.13185613,40000,0.005274245,5.274245,21000,0.002768979,2.7689785,0,0,0,4000,0.000527425,0.5274245,,,,2.8114731,7.70266595,27.434376,0.5502884,0.050026212
Austria,1974,7597028,,,,,,,,28000,0.003685652,3.6856518,0,0,0,46000,0.006054999,6.0549993,26000,0.003422391,3.422391,0,0,0,4000,0.000526522,0.5265217,,,,3.4153738,9.3571884,32.841675,0.6610401,0.06009455
Austria,1975,7576929,,,,,,,,32000,0.004223347,4.223347,0,0,0,50000,0.00659898,6.5989797,29000,0.003827408,3.8274082,0,0,0,4000,0.000527918,0.5279184,,,,3.790933,10.3861177,36.4915,0.7340534,0.070388675
